Frequency_Hz	H1_abs_acc1	H2_abs_acc1	Coh_acc1	H1_abs_acc2	H2_abs_acc2	Coh_acc2	H1_abs_acc3	H2_abs_acc3	Coh_acc3	H1_abs_acc4	H2_abs_acc4	Coh_acc4	H1_abs_acc5	H2_abs_acc5	Coh_acc5	H1_abs_acc6	H2_abs_acc6	Coh_acc6
1.19877761e+01	7.69064889e-01	7.70299872e-01	9.98396751e-01	1.62343650e-01	1.63122103e-01	9.95227785e-01	2.27907807e-02	2.68126547e-02	8.50000902e-01	9.44492965e-03	2.43509252e-02	3.87867384e-01	6.37580073e-03	2.29117253e-01	2.78276763e-02	5.02070988e-03	1.26358766e-01	3.97337680e-02
1.19947215e+01	7.57359916e-01	7.57811522e-01	9.99404067e-01	1.56413173e-01	1.56970501e-01	9.96449475e-01	1.91910855e-02	2.39076377e-02	8.02717765e-01	9.66003791e-03	1.89685234e-02	5.09266730e-01	2.35081534e-02	6.87747321e-02	3.41813813e-01	5.64505299e-03	5.54282523e-02	1.01844326e-01
1.20016669e+01	7.46974017e-01	7.48745194e-01	9.97634473e-01	1.51610774e-01	1.53111378e-01	9.90199268e-01	1.99048827e-02	3.06309515e-02	6.49829068e-01	8.38213270e-03	2.10791753e-02	3.97649936e-01	4.08267180e-02	9.39335616e-02	4.34633983e-01	3.12230020e-03	1.60731069e-01	1.94256171e-02
1.20086123e+01	7.80321693e-01	7.83251325e-01	9.96259653e-01	1.65819888e-01	1.68062629e-01	9.86655329e-01	1.98105100e-02	3.01772333e-02	6.56472042e-01	7.98653587e-03	2.55358336e-02	3.12757985e-01	3.05440172e-02	1.42382431e-01	2.14520970e-01	6.56040193e-03	1.20999747e-01	5.42183113e-02
1.20155577e+01	7.83778178e-01	7.84519464e-01	9.99055108e-01	1.65117057e-01	1.66198256e-01	9.93494524e-01	2.08355998e-02	2.44389140e-02	8.52558332e-01	6.23281576e-03	2.22641950e-02	2.79947950e-01	1.14425721e-02	1.66416486e-01	6.87586454e-02	7.10780172e-03	5.69298874e-02	1.24851849e-01
1.20225031e+01	7.56204454e-01	7.57347611e-01	9.98490578e-01	1.56732395e-01	1.57687295e-01	9.93944343e-01	1.77647768e-02	2.17353236e-02	8.17322858e-01	7.32282625e-03	1.83648523e-02	3.98741364e-01	2.01373216e-02	9.14583601e-02	2.20180217e-01	6.20392887e-03	5.45924602e-02	1.13640764e-01
1.20294485e+01	7.38966170e-01	7.42770088e-01	9.94878741e-01	1.54161117e-01	1.58273692e-01	9.74016057e-01	1.40331715e-02	2.56363968e-02	5.47392506e-01	1.24808822e-02	4.99199188e-02	2.50018078e-01	2.66837848e-02	1.42388970e-01	1.87400644e-01	1.01212380e-02	8.11550414e-02	1.24714840e-01
1.20363939e+01	7.83951341e-01	7.87206369e-01	9.95865089e-01	1.64669389e-01	1.67681081e-01	9.82039166e-01	2.43906265e-02	3.02165059e-02	8.07195463e-01	1.18681208e-02	4.38942509e-02	2.70379846e-01	3.88947777e-03	5.92457275e-01	6.56499284e-03	1.50729678e-02	5.31403533e-02	2.83644478e-01
1.20433394e+01	7.66819086e-01	7.68175722e-01	9.98233951e-01	1.59701530e-01	1.60895582e-01	9.92578720e-01	2.22673989e-02	2.61303839e-02	8.52165010e-01	8.28574710e-03	3.68724790e-02	2.24713589e-01	1.35805277e-02	1.20366051e-01	1.12826894e-01	1.14939382e-02	4.27602733e-02	2.68799455e-01
1.20502848e+01	7.37388659e-01	7.38224524e-01	9.98867736e-01	1.51540086e-01	1.52218633e-01	9.95542285e-01	1.85997152e-02	2.35856019e-02	7.88604642e-01	1.14881039e-02	2.16911982e-02	5.29620529e-01	6.11207549e-03	2.24501756e-01	2.72250676e-02	3.37827160e-03	9.14447882e-02	3.69432929e-02
1.20572302e+01	7.24787771e-01	7.27414967e-01	9.96388313e-01	1.48459597e-01	1.50842331e-01	9.84203810e-01	1.85428377e-02	3.04370023e-02	6.09220235e-01	1.23832164e-02	3.68353800e-02	3.36177240e-01	9.17939378e-03	3.18830724e-01	2.87908068e-02	4.41038757e-03	1.96321295e-01	2.24651511e-02
1.20641756e+01	7.70469914e-01	7.71419717e-01	9.98768760e-01	1.62597238e-01	1.63544169e-01	9.94209938e-01	2.26437799e-02	2.69020759e-02	8.41711251e-01	8.17396502e-03	2.22471336e-02	3.67416547e-01	7.77069130e-03	1.47666579e-01	5.26232231e-02	6.12158834e-03	6.45325095e-02	9.48605345e-02
1.20711210e+01	7.67994548e-01	7.68659238e-01	9.99135261e-01	1.58033745e-01	1.58989893e-01	9.93986104e-01	2.19215011e-02	2.48428012e-02	8.82408589e-01	5.17495556e-03	2.70380470e-02	1.91395316e-01	1.21260661e-02	7.37523131e-02	1.64416078e-01	5.79553952e-03	5.90719095e-02	9.81099066e-02
1.20780664e+01	7.61425411e-01	7.62147630e-01	9.99052389e-01	1.54825549e-01	1.55556427e-01	9.95301524e-01	1.89246261e-02	2.30084673e-02	8.22507030e-01	6.03441048e-03	1.91534533e-02	3.15056005e-01	7.01572834e-03	1.11874880e-01	6.27104881e-02	4.22364367e-03	6.99511443e-02	6.03799082e-02
1.20850118e+01	7.66348674e-01	7.69210665e-01	9.96279315e-01	1.57144389e-01	1.58984621e-01	9.88425096e-01	1.80939381e-02	3.48802313e-02	5.18744786e-01	6.25146186e-03	8.15795552e-02	7.66302518e-02	1.46979365e-02	1.46058389e-01	1.00630553e-01	8.01432026e-03	6.66891050e-02	1.20174356e-01
1.20919572e+01	7.79927834e-01	7.80739030e-01	9.98960989e-01	1.63205903e-01	1.64036998e-01	9.94933487e-01	1.91536334e-02	2.45628349e-02	7.79781059e-01	1.17646795e-02	2.84965622e-02	4.12845570e-01	8.13761147e-03	1.05033273e-01	7.74765101e-02	9.27782138e-03	3.78765417e-02	2.44949009e-01
1.20989026e+01	7.69399490e-01	7.70032641e-01	9.99177761e-01	1.58708594e-01	1.59684903e-01	9.93886027e-01	1.96762890e-02	2.32609466e-02	8.45893733e-01	8.78492705e-03	3.12339564e-02	2.81262064e-01	1.17126181e-02	9.21758141e-02	1.27068236e-01	8.79699067e-03	4.78327509e-02	1.83911452e-01
1.21058480e+01	7.49523152e-01	7.51096882e-01	9.97904758e-01	1.50790972e-01	1.52105054e-01	9.91360698e-01	1.74569640e-02	2.14469954e-02	8.13958491e-01	1.32050530e-02	2.32182004e-02	5.68737146e-01	2.53156893e-02	4.55067780e-02	5.56305905e-01	9.10920039e-03	3.12042604e-02	2.91921689e-01
1.21127934e+01	7.55147461e-01	7.59961496e-01	9.93665423e-01	1.53025939e-01	1.56752677e-01	9.76225367e-01	1.95682422e-02	2.94720141e-02	6.63960127e-01	1.12194803e-02	6.07740645e-02	1.84609676e-01	3.49822301e-02	6.82377518e-02	5.12652149e-01	4.44011567e-03	1.04597666e-01	4.24494716e-02
1.21197389e+01	7.63621264e-01	7.64207802e-01	9.99232489e-01	1.53263399e-01	1.54102934e-01	9.94552109e-01	1.83503114e-02	2.22245612e-02	8.25677109e-01	8.63252980e-03	2.70689514e-02	3.18908910e-01	3.13640406e-02	5.68160483e-02	5.52027844e-01	5.43517609e-03	4.55987610e-02	1.19195697e-01
1.21266843e+01	7.56961325e-01	7.57759476e-01	9.98946695e-01	1.53031019e-01	1.53624980e-01	9.96133696e-01	1.94220782e-02	2.13684200e-02	9.08915031e-01	8.39300093e-03	2.20428555e-02	3.80758334e-01	2.19228276e-02	6.48241004e-02	3.38189461e-01	7.03353571e-03	3.28643839e-02	2.14016965e-01
1.21336297e+01	7.45661649e-01	7.46760024e-01	9.98529146e-01	1.48394620e-01	1.49014806e-01	9.95838093e-01	1.84597029e-02	2.13195767e-02	8.65856912e-01	8.37079670e-03	1.64940050e-02	5.07505407e-01	2.07253817e-02	5.50371984e-02	3.76570435e-01	1.30329508e-03	1.71327974e-01	7.60701859e-03
1.21405751e+01	7.59520153e-01	7.62321167e-01	9.96325677e-01	1.53425374e-01	1.54901532e-01	9.90470347e-01	1.96653481e-02	2.66743803e-02	7.37237299e-01	4.12270815e-03	5.76211750e-02	7.15484914e-02	2.76946945e-02	1.17152837e-01	2.36397985e-01	6.93770204e-03	1.22317737e-01	5.67186921e-02
1.21475205e+01	7.71290681e-01	7.72045770e-01	9.99021963e-01	1.58554489e-01	1.59108524e-01	9.96517884e-01	1.99457117e-02	2.23114365e-02	8.93968064e-01	1.05094788e-02	2.19517544e-02	4.78753480e-01	4.26143111e-02	6.68982563e-02	6.37001822e-01	5.12758323e-03	8.84124570e-02	5.79961626e-02
1.21544659e+01	7.52126137e-01	7.53684835e-01	9.97931897e-01	1.53352752e-01	1.54370307e-01	9.93408350e-01	2.03784702e-02	2.38022049e-02	8.56158928e-01	7.98265998e-03	2.84597223e-02	2.80489736e-01	2.56272700e-02	9.74987187e-02	2.62847249e-01	6.65716759e-03	6.17929425e-02	1.07733461e-01
1.21614113e+01	7.41242075e-01	7.43000619e-01	9.97633186e-01	1.46732337e-01	1.48223415e-01	9.89940331e-01	1.96274640e-02	2.44144402e-02	8.03928490e-01	1.48723504e-02	2.80179422e-02	5.30815230e-01	3.45319116e-02	8.21630644e-02	4.20285098e-01	1.39369153e-02	3.85046925e-02	3.61953684e-01
1.21683567e+01	7.68902569e-01	7.72119820e-01	9.95833223e-01	1.58241208e-01	1.61738042e-01	9.78379645e-01	2.04108882e-02	3.02790199e-02	6.74093424e-01	2.12626017e-02	5.09229255e-02	4.17544779e-01	4.95091834e-02	2.20106938e-01	2.24932408e-01	1.10650639e-02	9.77417068e-02	1.13207190e-01
1.21753021e+01	7.58319074e-01	7.58954654e-01	9.99162559e-01	1.51707408e-01	1.52535112e-01	9.94573677e-01	1.93023264e-02	2.29250226e-02	8.41976327e-01	1.28860271e-02	2.57611172e-02	5.00212276e-01	2.81436458e-02	9.43494712e-02	2.98291505e-01	7.83712079e-03	7.21669394e-02	1.08597106e-01
1.21822475e+01	7.41438449e-01	7.43162311e-01	9.97680370e-01	1.47081329e-01	1.47993921e-01	9.93833590e-01	1.73957831e-02	2.09122621e-02	8.31846072e-01	1.12363121e-02	2.83553542e-02	3.96267739e-01	2.21829763e-02	1.19226157e-01	1.86057966e-01	7.91588541e-03	4.98015645e-02	1.58948529e-01
1.21891929e+01	7.38453958e-01	7.40174211e-01	9.97675881e-01	1.45575671e-01	1.46683427e-01	9.92447982e-01	1.79130530e-02	2.34873830e-02	7.62667046e-01	1.57186122e-02	2.44198628e-02	6.43681433e-01	5.88795024e-02	7.27684219e-02	8.09135348e-01	2.24918927e-03	1.29486016e-01	1.73701326e-02
1.21961384e+01	7.72438786e-01	7.74776360e-01	9.96982905e-01	1.54266509e-01	1.55761750e-01	9.90400461e-01	2.01689963e-02	2.96517851e-02	6.80195009e-01	9.28659363e-03	2.99544379e-02	3.10023966e-01	4.71016463e-02	1.03362340e-01	4.55694468e-01	3.06003132e-03	1.66728123e-01	1.83534203e-02
1.22030838e+01	7.69427774e-01	7.70015059e-01	9.99237307e-01	1.55898179e-01	1.56316085e-01	9.97326532e-01	1.86596533e-02	2.22717021e-02	8.37818918e-01	1.00964482e-02	1.90177606e-02	5.30895749e-01	3.56850832e-02	5.90519604e-02	6.04299721e-01	4.75010199e-04	5.73967047e-01	8.27591412e-04
1.22100292e+01	7.46609963e-01	7.49239453e-01	9.96490454e-01	1.48902432e-01	1.50123120e-01	9.91868754e-01	1.67735380e-02	2.44011678e-02	6.87407181e-01	7.89109737e-03	2.54010887e-02	3.10659809e-01	3.11930754e-02	8.80102099e-02	3.54425644e-01	3.76331654e-03	9.22232445e-02	4.08065945e-02
1.22169746e+01	7.33047762e-01	7.36356136e-01	9.95507100e-01	1.43002161e-01	1.45298312e-01	9.84196991e-01	1.57880256e-02	2.31880215e-02	6.80869887e-01	1.33340197e-02	2.47333432e-02	5.39111092e-01	3.26205099e-02	7.18608909e-02	4.53939681e-01	1.10936612e-02	5.75113145e-02	1.92895282e-01
1.22239200e+01	7.76582154e-01	7.79458960e-01	9.96309227e-01	1.58772420e-01	1.61548983e-01	9.82812876e-01	2.02711729e-02	2.75612262e-02	7.35496046e-01	1.55220909e-02	4.31493418e-02	3.59729495e-01	4.03228203e-02	1.12735600e-01	3.57676017e-01	9.60501914e-03	8.89703548e-02	1.07957523e-01
1.22308654e+01	7.44746810e-01	7.45379699e-01	9.99150917e-01	1.46416867e-01	1.47130504e-01	9.95149636e-01	1.75622566e-02	2.09772229e-02	8.37205989e-01	1.39285245e-02	2.01844441e-02	6.90062328e-01	3.49668654e-02	6.45661833e-02	5.41566244e-01	5.30442093e-03	6.46065838e-02	8.21034114e-02
1.22378108e+01	7.26633506e-01	7.28773875e-01	9.97063055e-01	1.38924553e-01	1.39794280e-01	9.93778523e-01	1.51981334e-02	1.98866863e-02	7.64236594e-01	1.32001196e-02	2.84322066e-02	4.64266449e-01	3.13542494e-02	5.94456561e-02	5.27443911e-01	4.28399877e-03	1.05447350e-01	4.06268982e-02
1.22447562e+01	7.14169644e-01	7.16681604e-01	9.96495013e-01	1.34338426e-01	1.36032499e-01	9.87546554e-01	1.46519040e-02	2.21124068e-02	6.62610097e-01	1.97002916e-02	2.91670091e-02	6.75430638e-01	2.86689502e-02	8.54638019e-02	3.35451380e-01	7.87763928e-03	8.97988107e-02	8.77254300e-02
1.22517016e+01	7.49686659e-01	7.51346303e-01	9.97791106e-01	1.47072083e-01	1.48472921e-01	9.90565025e-01	1.80241824e-02	2.40384276e-02	7.49807045e-01	1.21205249e-02	2.76194461e-02	4.38840261e-01	2.86849850e-02	7.66049681e-02	3.74453324e-01	3.65591787e-03	1.34486204e-01	2.71843338e-02
1.22586470e+01	7.44713999e-01	7.45121502e-01	9.99453105e-01	1.48097216e-01	1.48705828e-01	9.95907278e-01	1.67756983e-02	2.05390179e-02	8.16772172e-01	8.64918858e-03	1.79598370e-02	4.81585027e-01	2.06780119e-02	6.77080837e-02	3.05399455e-01	4.84767574e-03	4.84251683e-02	1.00106534e-01
1.22655924e+01	7.32146571e-01	7.33688209e-01	9.97898784e-01	1.45388103e-01	1.46439222e-01	9.92822143e-01	1.56182183e-02	2.41983753e-02	6.45424252e-01	8.85698803e-03	2.35797986e-02	3.75617628e-01	2.53558954e-02	9.49485479e-02	2.67048796e-01	7.87137975e-03	5.22598885e-02	1.50619911e-01
1.22725379e+01	7.53145944e-01	7.55960853e-01	9.96276382e-01	1.51424318e-01	1.53791511e-01	9.84607773e-01	1.68384544e-02	2.92640386e-02	5.75397493e-01	1.58054956e-02	2.76242326e-02	5.72160531e-01	3.80601884e-02	7.25058168e-02	5.24926000e-01	8.86316581e-03	8.51276470e-02	1.04116185e-01
1.22794833e+01	7.71039269e-01	7.72699432e-01	9.97851476e-01	1.56109364e-01	1.56999114e-01	9.94332766e-01	1.77135548e-02	2.33958165e-02	7.57124879e-01	1.14461422e-02	2.68155997e-02	4.26846402e-01	2.19655416e-02	5.78590940e-02	3.79638534e-01	5.55326796e-03	7.92562046e-02	7.00672961e-02
1.22864287e+01	7.39840590e-01	7.40887038e-01	9.98587574e-01	1.46017108e-01	1.46802713e-01	9.94648565e-01	1.57088742e-02	1.93298868e-02	8.12672847e-01	1.09339497e-02	1.86181610e-02	5.87273347e-01	2.16878848e-02	6.32857005e-02	3.42698028e-01	3.14789497e-03	1.36043356e-01	2.31389099e-02
1.22933741e+01	7.13917743e-01	7.16555525e-01	9.96318803e-01	1.36204660e-01	1.37658516e-01	9.89438678e-01	1.49150458e-02	2.39338113e-02	6.23178885e-01	1.35200128e-02	3.33505201e-02	4.05391364e-01	2.84280654e-02	8.30803411e-02	3.42175597e-01	7.83569860e-03	1.01728457e-01	7.70256310e-02
1.23003195e+01	7.34395102e-01	7.38091995e-01	9.94991284e-01	1.42482502e-01	1.45111605e-01	9.81882203e-01	1.68532410e-02	3.06110243e-02	5.50561157e-01	2.17957866e-02	3.43877649e-02	6.33823881e-01	1.62198498e-02	1.31514652e-01	1.23331124e-01	9.72943423e-03	9.87834936e-02	9.84925100e-02
1.23072649e+01	7.44896485e-01	7.47203151e-01	9.96912934e-01	1.47411461e-01	1.48944604e-01	9.89706626e-01	1.62545592e-02	2.35003234e-02	6.91673855e-01	1.04546118e-02	2.44248515e-02	4.28031746e-01	8.81772295e-03	1.25481227e-01	7.02712525e-02	4.06663446e-03	9.20646307e-02	4.41715176e-02
1.23142103e+01	7.24148087e-01	7.25315694e-01	9.98390208e-01	1.40872200e-01	1.42009742e-01	9.91989695e-01	1.49727793e-02	1.87021274e-02	8.00592307e-01	1.06974360e-02	1.87861300e-02	5.69432660e-01	2.49836951e-03	3.00300189e-01	8.31957355e-03	3.37296382e-03	1.35824729e-01	2.48332085e-02
1.23211557e+01	7.01647887e-01	7.05005602e-01	9.95237322e-01	1.34703367e-01	1.37704900e-01	9.78203149e-01	1.34380857e-02	2.20574106e-02	6.09232243e-01	1.11741671e-02	2.58372132e-02	4.32483451e-01	1.78514447e-02	1.28665804e-01	1.38742728e-01	2.97431197e-03	2.57373344e-01	1.15564103e-02
1.23281011e+01	7.40686847e-01	7.43052625e-01	9.96816137e-01	1.48963805e-01	1.51358496e-01	9.84178680e-01	1.49385504e-02	2.32609317e-02	6.42216338e-01	5.61392944e-03	3.07099134e-02	1.82805121e-01	2.79715979e-02	8.35209150e-02	3.34905310e-01	1.14624416e-02	5.51139539e-02	2.07977124e-01
1.23350465e+01	7.44750948e-01	7.45262663e-01	9.99313375e-01	1.46620163e-01	1.47267254e-01	9.95606007e-01	1.57286517e-02	1.97093295e-02	7.98030785e-01	4.17140448e-03	1.99573148e-02	2.09016319e-01	1.11151777e-02	7.54365427e-02	1.47344740e-01	1.16125207e-02	4.55064991e-02	2.55183785e-01
1.23419919e+01	7.28772820e-01	7.29428050e-01	9.99101720e-01	1.41387512e-01	1.42055043e-01	9.95300904e-01	1.41599221e-02	1.86605406e-02	7.58816287e-01	5.51632894e-03	1.55588654e-02	3.54545708e-01	2.86708824e-03	2.04131037e-01	1.40453323e-02	1.06632019e-02	4.20305801e-02	2.53701040e-01
1.23489374e+01	7.17241675e-01	7.20788489e-01	9.95079258e-01	1.39965331e-01	1.42943939e-01	9.79162401e-01	1.23984631e-02	2.54902628e-02	4.86399973e-01	9.10313971e-03	3.62165104e-02	2.51353308e-01	1.26544072e-02	1.69890681e-01	7.44855877e-02	4.77733149e-03	1.45009740e-01	3.29449007e-02
1.23558828e+01	7.53756912e-01	7.54784907e-01	9.98638029e-01	1.49628738e-01	1.50951691e-01	9.91235919e-01	1.39342376e-02	2.27042046e-02	6.13729387e-01	1.19524334e-02	2.49311521e-02	4.79417612e-01	2.49252391e-02	6.52968976e-02	3.81721644e-01	4.07402951e-03	9.13609475e-02	4.45926802e-02
1.23628282e+01	7.43085424e-01	7.43793505e-01	9.99048014e-01	1.46870513e-01	1.47511414e-01	9.95655245e-01	1.69944471e-02	2.22232200e-02	7.64715783e-01	7.37207208e-03	2.53785087e-02	2.90484842e-01	2.03532123e-02	7.12912921e-02	2.85493666e-01	3.31252029e-04	8.09794213e-01	4.09057046e-04
1.23697736e+01	7.11156706e-01	7.11894083e-01	9.98964205e-01	1.34908812e-01	1.35970831e-01	9.92189363e-01	1.26072521e-02	1.82468323e-02	6.90928258e-01	1.05990283e-02	1.91942894e-02	5.52196960e-01	2.80930671e-02	5.03299137e-02	5.58178329e-01	1.14773698e-03	4.07513417e-01	2.81643974e-03
1.23767190e+01	7.14579897e-01	7.18918273e-01	9.93965412e-01	1.35928828e-01	1.39686001e-01	9.73102719e-01	1.24559037e-02	2.52016731e-02	4.94249079e-01	9.38362230e-03	2.76665987e-02	3.39167904e-01	2.04298336e-02	1.13333568e-01	1.80262865e-01	4.61976646e-03	1.89321329e-01	2.44017221e-02
1.23836644e+01	7.39311966e-01	7.40343698e-01	9.98606414e-01	1.43036786e-01	1.44153965e-01	9.92250097e-01	1.80724590e-02	2.36189028e-02	7.65169285e-01	3.89170888e-03	2.84677244e-02	1.36706006e-01	2.63092277e-02	6.83219890e-02	3.85077017e-01	3.03879722e-03	1.27563507e-01	2.38218381e-02
1.23906098e+01	7.27774817e-01	7.28373278e-01	9.99178360e-01	1.40176544e-01	1.40595869e-01	9.97017513e-01	1.67678248e-02	1.92343469e-02	8.71764708e-01	3.40125288e-03	2.53510495e-02	1.34166156e-01	1.64462333e-02	5.77254994e-02	2.84904132e-01	5.88306483e-03	3.57790419e-02	1.64427680e-01
1.23975552e+01	7.13052147e-01	7.14585827e-01	9.97853750e-01	1.32912884e-01	1.33836663e-01	9.93097712e-01	1.19153699e-02	1.76596758e-02	6.74721891e-01	2.87537770e-03	4.57527819e-02	6.28459645e-02	1.83991936e-02	9.58675488e-02	1.91923063e-01	7.00192168e-03	7.26885209e-02	9.63277501e-02
1.24045006e+01	7.30765225e-01	7.34003232e-01	9.95588566e-01	1.38263544e-01	1.40361808e-01	9.85051036e-01	1.49200700e-02	2.48738720e-02	5.99829008e-01	1.03875429e-02	3.15064080e-02	3.29696197e-01	4.37667434e-02	8.31886732e-02	5.26114214e-01	7.85798312e-03	1.11140355e-01	7.07032391e-02
1.24114460e+01	7.33755264e-01	7.34560806e-01	9.98903368e-01	1.40589220e-01	1.41179106e-01	9.95821724e-01	1.68073081e-02	2.06265618e-02	8.14838082e-01	5.94116704e-03	1.70444630e-02	3.48568742e-01	2.82009082e-02	8.02529926e-02	3.51400083e-01	8.69553603e-03	5.67586122e-02	1.53202055e-01
1.24183914e+01	7.19751911e-01	7.20098821e-01	9.99518246e-01	1.37793696e-01	1.38293404e-01	9.96386608e-01	1.54253370e-02	1.79349447e-02	8.60071626e-01	4.13926932e-03	2.12630653e-02	1.94669455e-01	1.13543264e-02	7.33385192e-02	1.54820776e-01	2.56683088e-03	8.67522003e-02	2.95880781e-02
1.24253369e+01	7.05388021e-01	7.06470814e-01	9.98467322e-01	1.30318104e-01	1.31966375e-01	9.87509916e-01	1.19331571e-02	1.84497140e-02	6.46793608e-01	1.22645575e-02	2.25028367e-02	5.45022731e-01	6.31004409e-03	1.38256062e-01	4.56402705e-02	5.74061692e-03	9.42180519e-02	6.09290556e-02
1.24322823e+01	7.34655044e-01	7.36172983e-01	9.97938067e-01	1.41678165e-01	1.44015501e-01	9.83770244e-01	1.63828709e-02	2.19133951e-02	7.47619015e-01	8.44953723e-03	2.86262623e-02	2.95167323e-01	1.32943459e-02	7.88603028e-02	1.68580965e-01	5.38095400e-03	1.17574841e-01	4.57662028e-02
1.24392277e+01	7.34800899e-01	7.35550675e-01	9.98980661e-01	1.42026832e-01	1.42839063e-01	9.94313663e-01	1.57801795e-02	1.97487764e-02	7.99045935e-01	2.83297324e-03	2.89323262e-02	9.79172300e-02	8.11461249e-03	1.03223933e-01	7.86117350e-02	5.19829847e-03	5.29548192e-02	9.81647856e-02
1.24461731e+01	7.14635489e-01	7.15197725e-01	9.99213872e-01	1.35147679e-01	1.35778051e-01	9.95357333e-01	1.38613571e-02	1.74142952e-02	7.95975771e-01	4.81026247e-03	1.94710383e-02	2.47047045e-01	2.12334531e-02	6.74064592e-02	3.15006207e-01	5.73110528e-03	4.84531020e-02	1.18281494e-01
1.24531185e+01	7.05038894e-01	7.08704686e-01	9.94827477e-01	1.33984986e-01	1.37771637e-01	9.72515024e-01	1.32756568e-02	2.32543411e-02	5.70889399e-01	1.91242125e-03	1.11782058e-01	1.71084813e-02	3.58046007e-03	9.20601967e-01	3.88925964e-03	7.90318259e-03	1.24725228e-01	6.33647474e-02
1.24600639e+01	7.45267151e-01	7.46758962e-01	9.98002287e-01	1.43912316e-01	1.45602838e-01	9.88389500e-01	1.64733254e-02	2.41304329e-02	6.82678402e-01	8.88106337e-03	1.82001494e-02	4.87966508e-01	1.77587157e-02	1.14534427e-01	1.55051335e-01	6.59190637e-03	8.19889691e-02	8.03999177e-02
1.24670093e+01	7.29181589e-01	7.30096182e-01	9.98747298e-01	1.40143488e-01	1.41469122e-01	9.90629519e-01	1.60410149e-02	2.23507906e-02	7.17693398e-01	6.68435766e-03	1.59036634e-02	4.20303014e-01	8.78419344e-03	1.05770602e-01	8.30494796e-02	3.78523791e-03	1.02145943e-01	3.70571537e-02
1.24739547e+01	6.96523771e-01	6.97812602e-01	9.98153041e-01	1.28598254e-01	1.29969176e-01	9.89451944e-01	1.53872041e-02	2.22116816e-02	6.92752774e-01	7.39417614e-03	2.14014411e-02	3.45498984e-01	1.04981143e-02	9.74727851e-02	1.07703030e-01	6.47588465e-03	5.68066012e-02	1.13998805e-01
1.24809001e+01	6.84043450e-01	6.88069257e-01	9.94149125e-01	1.26484242e-01	1.30124374e-01	9.72025749e-01	1.54951507e-02	2.94836854e-02	5.25549994e-01	1.74216735e-02	3.22257858e-02	5.40612838e-01	1.73634547e-02	1.97812345e-01	8.77774070e-02	6.26718928e-03	1.19232384e-01	5.25628110e-02
1.24878455e+01	7.17142083e-01	7.18395578e-01	9.98255147e-01	1.36694150e-01	1.37896492e-01	9.91280838e-01	1.70157188e-02	2.12925110e-02	7.99141013e-01	1.13200083e-02	2.28802969e-02	4.94749187e-01	1.33803832e-02	1.15235417e-01	1.16113463e-01	1.70532469e-03	1.72729896e-01	9.87278246e-03
1.24947909e+01	7.11584014e-01	7.12031799e-01	9.99371117e-01	1.33333715e-01	1.34073885e-01	9.94479389e-01	1.41651684e-02	1.63776543e-02	8.64908255e-01	6.38254856e-03	1.91585123e-02	3.33144269e-01	1.10031063e-02	4.68164154e-02	2.35026671e-01	3.67567984e-03	4.01267814e-02	9.16016615e-02
1.25017364e+01	6.98837359e-01	6.99837619e-01	9.98570725e-01	1.29179010e-01	1.30082429e-01	9.93055026e-01	1.27382516e-02	1.78988889e-02	7.11678345e-01	7.76903613e-03	1.40923630e-02	5.51294069e-01	6.69324962e-03	1.16379362e-01	5.75123414e-02	2.71213490e-03	1.01235665e-01	2.67903105e-02
1.25086818e+01	7.20046721e-01	7.22794275e-01	9.96198706e-01	1.36068675e-01	1.37763359e-01	9.87698588e-01	1.67606748e-02	2.39726270e-02	6.99158871e-01	3.94054257e-03	3.24722413e-02	1.21351111e-01	1.03753108e-02	1.76521146e-01	5.87765889e-02	7.10314723e-03	9.35713613e-02	7.59115517e-02
1.25156272e+01	7.27587192e-01	7.27907598e-01	9.99559827e-01	1.39173021e-01	1.39571033e-01	9.97148322e-01	1.63427900e-02	1.87805569e-02	8.70197301e-01	2.01683299e-03	2.35132378e-02	8.57743628e-02	8.76829206e-03	1.15961607e-01	7.56137506e-02	6.43521065e-03	4.40466823e-02	1.46099781e-01
1.25225726e+01	7.14681967e-01	7.15269757e-01	9.99178227e-01	1.35948279e-01	1.36476511e-01	9.96129503e-01	1.24889036e-02	1.67611422e-02	7.45110535e-01	3.82791296e-03	1.45938841e-02	2.62295695e-01	4.68695795e-03	2.12389012e-01	2.20677986e-02	7.33496661e-03	4.12033070e-02	1.78018881e-01
